2169	112	4475	2014-01-06	0
2169	222	6641	2014-01-06	0
2169	247	6641	2014-01-06	0
2199	120	6732	2014-01-06	0
2203	222	3781	2014-01-06	0
22	122	1934	2014-01-06	0
2314	224	6355	2014-01-06	0
2443	222	88	2014-01-06	0
2551	222	1575	2014-01-06	0
255	247	256	2014-01-06	0
2639	119	2270	2014-01-06	0
2639	120	2521	2014-01-06	0
2639	120	912	2014-01-06	0
2697	46	185	2014-01-06	0
2697	46	4559	2014-01-06	0
27	222	3617	2014-01-06	0
2800	156	4475	2014-01-06	0
2842	222	3314	2014-01-06	0
2848	97	4089	2014-01-06	0
2867	212	5521	2014-01-06	0
2935	227	3551	2014-01-06	0
2935	227	402	2014-01-06	0
2935	50	6355	2014-01-06	0
2935	75	1598	2014-01-06	0
2962	129	2935	2014-01-06	0
2963	38	1085	2014-01-06	0
2963	46	5764	2014-01-06	0
2972	227	1315	2014-01-06	0
3094	212	3551	2014-01-06	0
3162	222	1183	2014-01-06	0
3215	129	5832	2014-01-06	0
3227	44	1860	2014-01-06	0
3257	222	912	2014-01-06	0
3257	241	2639	2014-01-06	0
3288	203	1862	2014-01-06	0
3288	203	6106	2014-01-06	0
3305	241	2079	2014-01-06	0
3468	120	2639	2014-01-06	0
3551	112	2935	2014-01-06	0
3551	188	822	2014-01-06	0
3661	133	4681	2014-01-06	0
3661	133	729	2014-01-06	0
3770	241	1134	2014-01-06	0
3781	185	5001	2014-01-06	0
3781	36	5001	2014-01-06	0
3806	129	912	2014-01-06	0
3856	153	5729	2014-01-06	0
3908	256	1860	2014-01-06	0
3910	206	5832	2014-01-06	0
3961	133	2848	2014-01-06	0
3970	222	2108	2014-01-06	0
4007	97	4655	2014-01-06	0
402	112	2935	2014-01-06	0
4040	112	5330	2014-01-06	0
4040	120	764	2014-01-06	0
4040	129	5330	2014-01-06	0
4057	129	1540	2014-01-06	0
4145	122	4440	2014-01-06	0
424	212	697	2014-01-06	0
4261	52	6874	2014-01-06	0
4308	150	1962	2014-01-06	0
4329	133	788	2014-01-06	0
4440	120	4899	2014-01-06	0
4440	122	4145	2014-01-06	0
446	256	5764	2014-01-06	0
4475	227	2169	2014-01-06	0
4475	241	6641	2014-01-06	0
4527	164	12	2014-01-06	0
4583	156	2935	2014-01-06	0
4655	44	1096	2014-01-06	0
4662	222	1126	2014-01-06	0
4723	46	5764	2014-01-06	0
4747	122	4438	2014-01-06	0
4761	120	3940	2014-01-06	0
4830	156	1125	2014-01-06	0
492	119	2877	2014-01-06	0
492	222	2877	2014-01-06	0
5001	241	1389	2014-01-06	0
5001	92	836	2014-01-06	0
5018	120	5775	2014-01-06	0
509	222	5355	2014-01-06	0
5098	73	2060	2014-01-06	0
5127	97	822	2014-01-06	0
516	173	785	2014-01-06	0
5163	120	2045	2014-01-06	0
5275	129	1315	2014-01-06	0
5275	222	6094	2014-01-06	0
5278	73	2060	2014-01-06	0
5330	227	4040	2014-01-06	0
5345	204	6355	2014-01-06	0
5369	97	1896	2014-01-06	0
5384	234	4574	2014-01-06	0
5521	120	4265	2014-01-06	0
5521	97	4265	2014-01-06	0
5549	120	2115	2014-01-06	0
5579	212	5453	2014-01-06	0
5659	222	6347	2014-01-06	0
5666	116	6044	2014-01-06	0
5680	199	2935	2014-01-06	0
5764	133	4723	2014-01-06	0
5764	156	2963	2014-01-06	0
5764	256	4723	2014-01-06	0
5832	112	1815	2014-01-06	0
5832	129	1239	2014-01-06	0
5832	129	3215	2014-01-06	0
5832	206	1239	2014-01-06	0
5832	206	3910	2014-01-06	0
5832	222	1239	2014-01-06	0
5832	222	2935	2014-01-06	0
5832	44	1239	2014-01-06	0
6015	73	6526	2014-01-06	0
6025	212	4922	2014-01-06	0
6041	120	6355	2014-01-06	0
6041	206	6355	2014-01-06	0
6088	223	7013	2014-01-06	0
6094	129	1315	2014-01-06	0
6094	206	1315	2014-01-06	0
6106	203	3288	2014-01-06	0
6132	129	6750	2014-01-06	0
6145	222	483	2014-01-06	0
6148	118	6020	2014-01-06	0
618	120	4225	2014-01-06	0
6202	120	6874	2014-01-06	0
6202	175	6874	2014-01-06	0
6237	164	3770	2014-01-06	0
6346	120	4265	2014-01-06	0
6346	120	4648	2014-01-06	0
6346	129	4265	2014-01-06	0
6346	156	4265	2014-01-06	0
6346	212	1860	2014-01-06	0
6346	97	4265	2014-01-06	0
6355	206	6041	2014-01-06	0
6454	97	2848	2014-01-06	0
6471	46	6591	2014-01-06	0
6494	119	2463	2014-01-06	0
6641	156	4475	2014-01-06	0
6641	212	4475	2014-01-06	0
6641	241	4475	2014-01-06	0
6675	222	4188	2014-01-06	0
673	164	6754	2014-01-06	0
6750	120	5775	2014-01-06	0
6772	119	5832	2014-01-06	0
6772	222	2935	2014-01-06	0
6874	46	4820	2014-01-06	0
6874	97	4438	2014-01-06	0
6874	97	6202	2014-01-06	0
6874	97	887	2014-01-06	0
6902	222	912	2014-01-06	0
697	187	2935	2014-01-06	0
705	156	2935	2014-01-06	0
705	206	1239	2014-01-06	0
705	222	2935	2014-01-06	0
705	44	1239	2014-01-06	0
822	188	3551	2014-01-06	0
822	223	3551	2014-01-06	0
887	160	6874	2014-01-06	0
912	119	1192	2014-01-06	0
912	182	2639	2014-01-06	0
912	231	1192	2014-01-06	0
1029	111	2045	2014-01-07	0
1029	133	2045	2014-01-07	0
1043	241	529	2014-01-07	0
1064	129	2935	2014-01-07	0
1132	222	2935	2014-01-07	0
1132	222	6855	2014-01-07	0
1239	231	700	2014-01-07	0
1267	222	1315	2014-01-07	0
1269	227	2168	2014-01-07	0
1315	224	5964	2014-01-07	0
1335	122	1447	2014-01-07	0
1340	111	5775	2014-01-07	0
1340	212	5775	2014-01-07	0
1378	133	2638	2014-01-07	0
1421	212	6812	2014-01-07	0
1427	120	697	2014-01-07	0
1447	122	1335	2014-01-07	0
1447	122	3417	2014-01-07	0
1490	256	6874	2014-01-07	0
1517	97	4150	2014-01-07	0
1529	222	4272	2014-01-07	0
1540	129	4057	2014-01-07	0
1630	120	4510	2014-01-07	0
1675	222	1192	2014-01-07	0
1742	178	1029	2014-01-07	0
1762	222	6512	2014-01-07	0
1939	129	1427	2014-01-07	0
1939	129	2935	2014-01-07	0
1939	81	2935	2014-01-07	0
1957	97	2967	2014-01-07	0
2019	129	1962	2014-01-07	0
2045	119	1742	2014-01-07	0
2045	129	1029	2014-01-07	0
2045	242	1029	2014-01-07	0
2045	46	1742	2014-01-07	0
2070	122	697	2014-01-07	0
208	120	5116	2014-01-07	0
2108	44	2848	2014-01-07	0
2115	120	1820	2014-01-07	0
2136	112	2935	2014-01-07	0
2136	122	697	2014-01-07	0
2168	112	1269	2014-01-07	0
2169	222	6641	2014-01-07	0
2232	122	1340	2014-01-07	0
2270	150	6973	2014-01-07	0
2307	119	4265	2014-01-07	0
2384	122	4747	2014-01-07	0
2601	133	3637	2014-01-07	0
2625	51	1231	2014-01-07	0
2639	111	912	2014-01-07	0
2639	120	5364	2014-01-07	0
2639	150	2270	2014-01-07	0
2697	46	4559	2014-01-07	0
2752	122	4767	2014-01-07	0
2754	120	2045	2014-01-07	0
2848	120	4089	2014-01-07	0
2848	46	3961	2014-01-07	0
2867	212	5521	2014-01-07	0
2935	227	2136	2014-01-07	0
2935	227	2962	2014-01-07	0
2935	81	1939	2014-01-07	0
2935	81	6355	2014-01-07	0
2962	112	2935	2014-01-07	0
2962	122	697	2014-01-07	0
2962	212	2935	2014-01-07	0
2962	222	2935	2014-01-07	0
3047	122	5195	2014-01-07	0
3049	119	4973	2014-01-07	0
3073	222	6855	2014-01-07	0
3134	122	4761	2014-01-07	0
